account_id,variant,mql_conversion_rate,engagement_score_delta,cost_per_mql,unsubscribe_rate,industry,company_size,region,engagement_tier
CH00006805-1b9f99,email_only,0,-1.67,128.79,0,Finance,SMB,North America,Medium
CH00006806-8eda97,email_only,0,-6.62,93.3,0,Retail,SMB,North America,Medium
CH00006807-c0a02a,email_only,0,0.89,136.36,0,Manufacturing,Mid-Market,LATAM,Low
CH00006808-637048,email_only,0,-2.9,208.6,0,Healthcare,Enterprise,EMEA,Medium
CH00006809-e4bf7b,email_only,1,-5.82,83.42,0,Retail,SMB,North America,Medium
CH00006810-12a41d,email_only,0,2.42,117.42,0,Retail,SMB,North America,High
CH00006811-d30d5b,email_only,0,-2.18,98.77,0,Finance,Mid-Market,LATAM,Low
CH00006812-64d485,email_only,0,-3.84,121.85,0,Finance,Mid-Market,North America,Medium
CH00006813-c00c75,email_only,0,-9.27,172.9,0,Technology,SMB,North America,High
CH00006814-f03821,email_only,0,-2.73,112.44,0,Manufacturing,SMB,LATAM,Medium
CH00006815-c9eae9,email_only,0,0.7,172.91,0,Finance,Mid-Market,APAC,Low
CH00006816-fc02e4,email_only,0,-5.18,95.51,0,Finance,Enterprise,North America,Low
CH00006817-7804b3,email_only,0,-6.89,86.96,0,Technology,SMB,APAC,Medium
CH00006818-1e8415,email_only,0,-4.11,115.67,0,Manufacturing,SMB,North America,Low
CH00006819-cf53dc,email_only,0,7.04,100.79,0,Finance,SMB,APAC,Medium
CH00006820-cf51b6,email_only,0,-1.14,78.28,0,Technology,Mid-Market,North America,Medium
CH00006821-258d29,email_only,0,10.84,156.3,0,Technology,Enterprise,EMEA,Medium
CH00006822-5eaac3,email_only,0,-0.76,128.99,0,Technology,Enterprise,LATAM,Low
CH00006823-e9bae4,email_only,0,2.22,107.9,0,Finance,Mid-Market,North America,High
CH00006824-c40521,email_only,0,-1.23,103.47,0,Technology,Mid-Market,North America,Low
CH00006825-a36f46,email_only,0,-7.45,119.64,0,Healthcare,Mid-Market,APAC,Low
CH00006826-c299e4,email_only,0,2.14,93.68,0,Technology,SMB,North America,Low
CH00006827-318f0a,email_only,0,-4.1,120.23,0,Retail,SMB,EMEA,Medium
CH00006828-e01cd7,email_only,0,-1.44,133.33,0,Retail,Enterprise,North America,Medium
CH00006829-40ca52,email_only,0,-5.98,112.91,0,Retail,Enterprise,North America,High
CH00006830-18427a,email_only,0,-3.55,100.96,0,Retail,Mid-Market,APAC,Medium
CH00006831-112214,email_only,0,-10.57,107.8,0,Finance,Mid-Market,North America,Medium
CH00006832-5e37c9,email_only,0,6.86,72.16,0,Technology,SMB,North America,Medium
CH00006833-9c04de,email_only,0,-0.41,108.77,0,Healthcare,Mid-Market,North America,Low
CH00006834-e9c7e1,email_only,0,-1.17,77.78,0,Technology,Mid-Market,EMEA,Medium
CH00006835-b13dc2,email_only,0,1.12,147.96,0,Healthcare,Mid-Market,North America,Medium
CH00006836-925e4e,email_only,0,5.12,106.81,0,Finance,SMB,APAC,Medium
CH00006837-616452,email_only,0,-0.88,137.32,0,Healthcare,Mid-Market,APAC,High
CH00006838-46cb74,email_only,0,-1.57,110.61,0,Technology,SMB,North America,High
CH00006839-5a076d,email_only,0,0.08,111.25,0,Healthcare,SMB,EMEA,High
CH00006840-6d53b6,email_only,0,-1.15,97.32,0,Healthcare,Enterprise,North America,Low
CH00006841-5fee7b,email_only,1,4.39,87.47,0,Healthcare,Mid-Market,North America,Medium
CH00006842-b12093,email_only,0,-0.91,109.12,0,Healthcare,SMB,EMEA,Low
CH00006843-f08e8a,email_only,0,5.53,116.09,0,Technology,Enterprise,North America,Medium
CH00006844-5352e4,email_only,0,-5.57,109.08,0,Technology,SMB,North America,Low
CH00006845-223c61,email_only,0,2.17,173.74,0,Healthcare,SMB,North America,Medium
CH00006846-1d302f,email_only,0,5.93,122.88,0,Healthcare,SMB,North America,Medium
CH00006847-f1a38d,email_only,0,0.16,85.51,0,Retail,SMB,North America,Medium
CH00006848-e3f6d6,email_only,1,2.79,94.72,0,Finance,Mid-Market,APAC,High
CH00006849-5cff71,email_only,0,-1.52,74.8,0,Healthcare,Mid-Market,North America,Low
CH00006850-da16c3,email_only,0,0.54,101.7,0,Healthcare,Mid-Market,North America,Medium
CH00006851-f4e800,email_only,0,1.02,134.59,0,Technology,Enterprise,LATAM,High
CH00006852-c3fc4b,email_only,1,-0.26,76.74,0,Finance,Mid-Market,APAC,Medium
CH00006853-263da7,email_only,0,1.87,98.79,0,Healthcare,Enterprise,LATAM,Medium
CH00006854-2b1d76,email_only,0,1.03,140.52,0,Manufacturing,Mid-Market,APAC,Medium
CH00006855-c2daca,email_only,0,3.17,103.57,0,Technology,Mid-Market,North America,Medium
CH00006856-8166ac,email_only,0,-5.65,91.57,0,Healthcare,Mid-Market,North America,Medium
CH00006857-12d843,email_only,0,8.59,80.73,0,Retail,Mid-Market,North America,High
CH00006858-a17d67,email_only,0,0.51,126.54,0,Technology,SMB,APAC,High
CH00006859-595c90,email_only,0,3.13,91.25,0,Retail,Enterprise,EMEA,Low
CH00006860-52e2b5,email_only,0,0.8,151.78,0,Technology,SMB,North America,High
CH00006861-501904,email_only,0,-1.02,102.85,1,Finance,Enterprise,APAC,Low
CH00006862-fb3b27,email_only,0,-2.63,164.33,0,Healthcare,Enterprise,APAC,Medium
CH00006863-adf571,email_only,0,4.88,102.67,0,Retail,SMB,EMEA,Medium
CH00006864-593f91,email_only,0,-12.71,127.08,0,Retail,SMB,LATAM,Medium
CH00006865-4adc8e,email_only,0,4.03,96.96,0,Technology,SMB,North America,Medium
CH00006866-5d31a4,email_only,0,-2.05,155.04,0,Retail,SMB,EMEA,Medium
CH00006867-40a75e,email_only,0,-7.81,95.54,0,Healthcare,Enterprise,North America,Medium
CH00006868-ee2dcd,email_only,0,4.2,89.68,0,Healthcare,Mid-Market,LATAM,Medium
CH00006869-f010a2,email_only,0,-0.09,165.88,0,Healthcare,SMB,EMEA,Low
CH00006870-76e89d,email_only,0,-7.59,134.83,0,Retail,SMB,EMEA,High
CH00006871-c599e4,email_only,0,1.24,165.04,0,Finance,Mid-Market,EMEA,Medium
CH00006872-bc438a,email_only,0,8.36,194.11,0,Retail,Mid-Market,North America,Medium
CH00006873-f0af88,email_only,1,1.4,58.99,0,Finance,Mid-Market,LATAM,Medium
CH00006874-7de05f,email_only,0,-5.75,92.94,0,Technology,Enterprise,North America,Low
CH00006875-b3fc24,email_only,0,0.79,132.82,0,Technology,Enterprise,EMEA,Low
CH00006876-885fe4,email_only,0,-3.03,118.34,0,Healthcare,Mid-Market,APAC,Medium
CH00006877-9ab75d,email_only,0,0.29,143.78,0,Technology,Mid-Market,North America,High
CH00006878-905828,email_only,0,-1.56,143.8,0,Manufacturing,Enterprise,EMEA,Medium
CH00006879-b801f5,email_only,0,6.26,96.63,0,Healthcare,SMB,EMEA,Medium
CH00006880-c31d95,email_only,0,3.37,111.86,0,Finance,SMB,EMEA,Medium
CH00006881-e87710,email_only,0,2.44,138.91,0,Healthcare,Enterprise,EMEA,Medium
CH00006882-803030,email_only,1,-0.78,160.43,0,Finance,SMB,EMEA,Medium
CH00006883-a94782,email_only,0,-0.85,136.12,0,Retail,SMB,EMEA,Medium
CH00006884-537610,email_only,0,-0.4,110.48,0,Finance,Mid-Market,EMEA,Low
CH00006885-88f603,email_only,0,14.54,81.26,0,Finance,Mid-Market,EMEA,Medium
CH00006886-1f0dfd,email_only,0,3.85,98.47,0,Technology,SMB,EMEA,Medium
CH00006887-4154e2,email_only,0,-6.3,114.35,0,Technology,SMB,North America,Medium
CH00006888-385ed9,email_only,0,9.27,96.05,0,Finance,Mid-Market,North America,Low
CH00006889-d4a49f,email_only,0,2.48,136.73,0,Finance,Enterprise,North America,Medium
CH00006890-111527,email_only,0,1.73,190.22,0,Finance,SMB,North America,Medium
CH00006891-b706bc,email_only,0,2.45,111.43,0,Retail,SMB,North America,Low
CH00006892-38a691,email_only,0,8.98,82.06,0,Healthcare,SMB,North America,High
CH00006893-c4983a,email_only,0,-0.71,111.51,0,Finance,SMB,LATAM,Medium
CH00006894-865ea5,email_only,0,-1.14,154.87,0,Technology,SMB,North America,Medium
CH00006895-b5169b,email_only,1,8.96,112.93,0,Healthcare,Mid-Market,EMEA,Low
CH00006896-f44be5,email_only,0,1.34,244.87,0,Finance,SMB,North America,Low
CH00006897-64cadd,email_only,0,-7.65,90.97,0,Technology,Enterprise,North America,Low
CH00006898-a071f1,email_only,0,2.4,114.76,0,Retail,Enterprise,EMEA,Medium
CH00006899-23e3e2,email_only,0,-2.84,98.63,0,Technology,SMB,North America,Medium
CH00006900-57ef76,email_only,0,1.98,171.18,0,Retail,SMB,EMEA,Medium
CH00006901-b02caf,email_only,0,8.56,110.13,0,Technology,SMB,North America,Medium
CH00006902-51c6a3,email_only,0,-8.04,122.97,0,Technology,Enterprise,North America,Medium
CH00006903-7e34b5,email_only,0,-1.0,254.13,0,Retail,Enterprise,APAC,Low
CH00006904-4d250a,email_only,0,2.24,97.92,0,Retail,Mid-Market,LATAM,Low
CH00006905-59f916,email_only,0,-2.95,108.06,0,Healthcare,Mid-Market,North America,Medium
CH00006906-c11b20,email_only,1,3.27,96.14,0,Finance,SMB,North America,Medium
CH00006907-2a0b53,email_only,0,0.18,128.37,0,Finance,SMB,APAC,High
CH00006908-29c7d2,email_only,0,-5.39,129.45,0,Healthcare,Mid-Market,North America,Medium
CH00006909-cb1c6f,email_only,0,0.65,131.96,0,Healthcare,SMB,North America,Medium
CH00006910-7e187c,email_only,0,-5.12,116.32,0,Retail,Mid-Market,EMEA,Low
CH00006911-afdb4d,email_only,0,4.43,83.88,0,Finance,Mid-Market,North America,Medium
CH00006912-3573e5,email_only,0,3.94,75.11,0,Technology,Mid-Market,North America,Low
CH00006913-c750ad,email_only,0,-5.06,114.02,0,Technology,SMB,EMEA,Medium
CH00006914-63f3ba,email_only,0,3.15,111.78,0,Retail,SMB,North America,Medium
CH00006915-a5ef8b,email_only,0,5.02,173.63,0,Technology,Mid-Market,APAC,High
CH00006916-2f4c84,email_only,0,-3.54,115.41,0,Manufacturing,Mid-Market,APAC,Medium
CH00006917-b1611e,email_only,0,-10.42,88.5,0,Healthcare,SMB,North America,Low
CH00006918-b55c06,email_only,0,1.32,121.4,0,Finance,SMB,North America,Medium
CH00006919-100fe2,email_only,0,-1.07,112.37,0,Technology,SMB,North America,Low
CH00006920-98b3e9,email_only,0,3.79,73.17,0,Technology,Mid-Market,APAC,High
CH00006921-14e440,email_only,0,5.74,183.85,0,Finance,Mid-Market,EMEA,Low
CH00006922-e8266d,email_only,0,-4.67,127.67,0,Technology,SMB,APAC,High
CH00006923-56130c,email_only,0,-0.52,110.59,0,Finance,Enterprise,North America,High
CH00006924-8535cf,email_only,0,3.62,129.6,0,Retail,Enterprise,North America,Low
CH00006925-86ceea,email_only,0,0.27,149.41,0,Healthcare,Mid-Market,EMEA,High
CH00006926-6dc949,email_only,1,13.11,113.45,0,Finance,Mid-Market,North America,Low
CH00006927-3e17f2,email_only,0,12.07,237.44,0,Retail,Mid-Market,North America,High
CH00006928-709ae6,email_only,0,-0.66,188.64,0,Finance,Enterprise,EMEA,Medium
CH00006929-82e879,email_only,0,-5.35,103.39,0,Technology,Enterprise,APAC,Medium
CH00006930-7b1d9f,email_only,0,5.14,94.09,0,Finance,Mid-Market,APAC,Medium
CH00006931-62468f,email_only,0,-5.88,109.2,0,Retail,Enterprise,LATAM,Medium
CH00006932-c89995,email_only,0,7.54,137.81,0,Healthcare,SMB,North America,High
CH00006933-2e2a1d,email_only,0,-11.04,99.09,0,Technology,Mid-Market,North America,Medium
CH00006934-e2b29d,email_only,0,5.48,125.09,0,Finance,SMB,North America,Medium
CH00006935-9ace60,email_only,0,6.79,154.92,0,Healthcare,Mid-Market,North America,High
CH00006936-66da81,email_only,0,1.67,74.09,0,Healthcare,SMB,EMEA,Low
CH00006937-259d55,email_only,0,-5.87,109.81,0,Healthcare,Mid-Market,EMEA,Low
CH00006938-34ce3c,email_only,0,-0.91,103.44,0,Healthcare,Mid-Market,EMEA,Low
CH00006939-dbaaa9,email_only,0,-1.03,93.91,0,Healthcare,SMB,North America,Medium
CH00006940-a066a4,email_only,0,-2.44,143.62,0,Retail,Mid-Market,North America,Low
CH00006941-bcacd6,email_only,0,7.06,95.85,0,Healthcare,Mid-Market,APAC,Medium
CH00006942-a08923,email_only,1,3.47,100.93,0,Technology,SMB,North America,High
CH00006943-e7eacb,email_only,0,-5.46,127.85,0,Healthcare,Mid-Market,EMEA,Low
CH00006944-2d4737,email_only,0,-6.4,81.13,0,Manufacturing,Mid-Market,North America,High
CH00006945-6cc65f,email_only,0,-1.28,120.14,0,Finance,Enterprise,LATAM,Medium
CH00006946-5f4676,email_only,0,-3.78,133.05,0,Finance,SMB,LATAM,Low
CH00006947-9e9b3c,email_only,0,1.8,142.28,0,Technology,Mid-Market,North America,Low
CH00006948-4441ab,email_only,0,-5.07,164.88,0,Finance,SMB,APAC,Medium
CH00006949-3437ca,email_only,0,-3.21,193.4,0,Technology,Enterprise,LATAM,High
CH00006950-a558a6,email_only,0,2.28,94.62,0,Retail,SMB,North America,Medium
CH00006951-b8ea7d,email_only,0,-3.21,120.46,0,Finance,Enterprise,North America,Medium
CH00006952-96d9bc,email_only,0,-4.17,163.9,0,Technology,SMB,North America,High
CH00006953-27a1eb,email_only,0,-0.58,146.93,0,Technology,Mid-Market,North America,Medium
CH00006954-b5e697,email_only,0,1.83,109.63,0,Finance,Mid-Market,EMEA,Medium
CH00006955-c35c55,email_only,0,-0.13,138.14,0,Healthcare,SMB,North America,Low
CH00006956-ca1723,email_only,0,-4.16,97.02,0,Technology,SMB,APAC,Medium
CH00006957-354713,email_only,0,-3.81,106.77,0,Retail,SMB,North America,Medium
CH00006958-61cc5d,email_only,0,-8.06,89.96,1,Technology,Mid-Market,EMEA,Medium
CH00006959-365bd8,email_only,0,-6.26,195.1,0,Technology,Mid-Market,APAC,Low
CH00006960-7d1265,email_only,0,2.54,111.57,0,Technology,Enterprise,North America,Medium
CH00006961-d00225,email_only,0,0.06,126.8,0,Retail,SMB,EMEA,Medium
CH00006962-cadf63,email_only,0,9.05,126.69,0,Finance,Mid-Market,North America,Medium
CH00006963-dc8b00,email_only,0,0.03,153.86,0,Technology,SMB,EMEA,High
CH00006964-c53536,email_only,0,-5.11,109.28,0,Retail,Mid-Market,North America,High
CH00006965-c37557,email_only,0,3.1,136.55,0,Technology,SMB,LATAM,Medium
CH00006966-86d734,email_only,0,5.1,79.06,0,Technology,Mid-Market,North America,Low
CH00006967-794255,email_only,0,-2.44,147.13,0,Healthcare,Mid-Market,North America,Medium
CH00006968-1ddff8,email_only,0,-1.12,108.84,0,Healthcare,SMB,North America,High
CH00006969-512cb7,email_only,1,2.84,234.65,0,Finance,SMB,North America,Low
CH00006970-48cb89,email_only,0,-2.12,88.25,0,Healthcare,Mid-Market,North America,High
CH00006971-f401cd,email_only,0,2.9,158.38,0,Retail,SMB,LATAM,Low
CH00006972-a415bb,email_only,1,4.49,128.76,0,Finance,Mid-Market,North America,Low
CH00006973-214525,email_only,0,-1.41,144.18,0,Manufacturing,Mid-Market,North America,High
CH00006974-c2d068,email_only,0,-3.55,87.3,0,Technology,Enterprise,APAC,Medium
CH00006975-609a5b,email_only,1,-5.74,162.07,0,Finance,Mid-Market,EMEA,High
CH00006976-340bf0,email_only,0,-3.97,110.85,0,Finance,Mid-Market,North America,Medium
CH00006977-ffade1,email_only,0,2.27,143.56,0,Manufacturing,SMB,LATAM,Low
CH00006978-a55c4a,email_only,0,10.34,109.86,0,Healthcare,Mid-Market,North America,Medium
CH00006979-fdbfd6,email_only,1,6.73,132.17,0,Technology,Enterprise,North America,Medium
CH00006980-320fb8,email_only,0,2.14,98.85,0,Healthcare,Enterprise,LATAM,Medium
CH00006981-5eca58,email_only,0,2.54,103.02,0,Retail,Enterprise,North America,High
CH00006982-aa7045,email_only,0,-5.68,88.94,0,Technology,Enterprise,North America,High
CH00006983-69c001,email_only,0,2.62,112.13,0,Retail,Mid-Market,APAC,Medium
CH00006984-bebc57,email_only,0,0.53,121.04,0,Manufacturing,Mid-Market,APAC,Low
CH00006985-e4c513,email_only,0,5.41,105.04,0,Finance,SMB,LATAM,High
CH00006986-4357c7,email_only,0,-0.1,153.91,0,Retail,Mid-Market,EMEA,High
CH00006987-5335e1,email_only,0,7.52,81.06,0,Healthcare,SMB,North America,Low
CH00006988-bda09e,email_only,0,3.55,114.53,0,Technology,Mid-Market,North America,Medium
CH00006989-7f72d0,email_only,0,-2.14,145.86,0,Technology,Enterprise,APAC,Medium
CH00006990-776a86,email_only,0,-3.36,128.33,0,Finance,Enterprise,North America,Low
CH00006991-93654d,email_only,0,-4.18,145.35,0,Healthcare,Mid-Market,APAC,Low
CH00006992-823374,email_only,0,-4.2,133.2,0,Retail,Mid-Market,EMEA,Low
CH00006993-f6b327,email_only,0,0.68,125.33,0,Healthcare,SMB,APAC,High
CH00006994-fd0fd3,email_only,0,-0.61,89.27,0,Healthcare,Enterprise,North America,Low
CH00006995-c022d7,email_only,0,7.75,233.5,0,Healthcare,SMB,North America,High
CH00006996-52e6d3,email_only,0,-6.48,112.44,0,Finance,Enterprise,LATAM,Low
CH00006997-bfd9d8,email_only,0,-3.09,96.03,0,Manufacturing,Mid-Market,North America,Medium
CH00006998-fa3472,email_only,0,-2.17,121.81,0,Finance,SMB,North America,Medium
CH00006999-2b3ecc,email_only,1,-0.67,115.64,1,Finance,Enterprise,EMEA,Medium
CH00007000-88c1cf,email_only,0,-6.26,130.51,0,Healthcare,Enterprise,EMEA,High
CH00007001-b28bf1,email_only,0,-3.89,136.57,0,Healthcare,SMB,North America,High
CH00007002-9f37b5,email_only,0,-8.95,149.3,0,Retail,Mid-Market,EMEA,Medium
CH00007003-593156,email_only,0,-1.19,216.26,0,Manufacturing,SMB,North America,High
CH00007004-d2e5d8,email_only,0,-2.71,139.78,0,Healthcare,SMB,EMEA,Medium
CH00007005-351567,email_only,0,-7.64,90.55,0,Healthcare,Mid-Market,EMEA,Low
CH00007006-e8b2ff,email_only,0,-2.85,75.71,0,Retail,SMB,APAC,Low
CH00007007-523815,email_only,0,6.08,96.01,0,Retail,Enterprise,North America,High
CH00007008-2fa817,email_only,0,7.46,80.21,0,Retail,Enterprise,North America,High
CH00007009-b2ca78,email_only,0,-0.37,96.34,0,Retail,Mid-Market,North America,High
CH00007010-bafe93,email_only,0,-1.83,69.32,0,Technology,Enterprise,North America,Medium
CH00007011-de7fb1,email_only,0,-6.08,143.55,0,Healthcare,Mid-Market,EMEA,Low
CH00007012-609fcd,email_only,0,-1.63,95.64,0,Manufacturing,Enterprise,EMEA,Medium
CH00007013-65d457,email_only,1,4.21,138.3,0,Healthcare,Enterprise,North America,High
CH00007014-5c575e,email_only,0,2.53,99.08,0,Technology,SMB,North America,Low
CH00007015-617b0e,email_only,0,-4.78,152.2,0,Finance,Mid-Market,North America,Medium
CH00007016-87a29c,email_only,0,2.12,163.34,0,Technology,Enterprise,North America,Medium
CH00007017-6aff2c,email_only,0,1.47,115.24,0,Retail,SMB,APAC,Low
CH00007018-d01e57,email_only,0,4.61,90.96,0,Technology,Mid-Market,North America,Low
CH00007019-1bc8ef,email_only,0,-15.15,116.45,0,Healthcare,SMB,North America,Low
CH00007020-5db60c,email_only,0,3.75,116.13,0,Technology,SMB,APAC,Medium
CH00007021-27cc60,email_only,0,2.19,190.41,0,Technology,SMB,LATAM,Low
CH00007022-d3beab,email_only,0,-0.68,126.52,0,Healthcare,Enterprise,EMEA,Medium
CH00007023-c6d53b,email_only,0,1.28,114.96,0,Finance,SMB,North America,Low
CH00007024-54c85a,email_only,0,-0.2,221.59,0,Technology,SMB,EMEA,Medium
CH00007025-47d76d,email_only,0,-3.27,119.19,0,Healthcare,Mid-Market,APAC,Medium
CH00007026-8a5c26,email_only,0,6.09,101.73,0,Healthcare,Enterprise,EMEA,Medium
CH00007027-327d8c,email_only,0,-0.04,87.32,0,Technology,SMB,North America,High
CH00007028-9b8f08,email_only,0,0.77,134.62,0,Retail,SMB,EMEA,Low
CH00007029-2dfcce,email_only,0,-6.93,76.67,0,Retail,Enterprise,North America,Low
CH00007030-792bb7,email_only,0,-5.83,101.89,0,Finance,SMB,EMEA,Medium
CH00007031-dce695,email_only,0,-1.36,90.98,0,Retail,Enterprise,EMEA,High
CH00007032-1e9633,email_only,0,-4.02,120.3,0,Manufacturing,SMB,LATAM,Medium
CH00007033-5e539a,email_only,0,11.17,110.04,0,Manufacturing,Mid-Market,North America,Medium
CH00007034-ce6131,email_only,0,-8.78,113.77,0,Healthcare,SMB,EMEA,Low
CH00007035-f127a2,email_only,0,-7.03,117.05,0,Healthcare,SMB,North America,Low
CH00007036-4d712c,email_only,0,2.46,100.56,0,Finance,Enterprise,North America,High
CH00007037-2a34ac,email_only,0,3.02,117.62,0,Retail,Mid-Market,North America,Medium
CH00007038-bb0f9a,email_only,0,1.54,117.06,0,Finance,Mid-Market,North America,Low
CH00007039-d3a16b,email_only,0,-0.81,132.75,0,Technology,Mid-Market,EMEA,High
CH00007040-3b1bfa,email_only,0,8.57,118.81,0,Healthcare,SMB,North America,Medium
CH00007041-33aa49,email_only,0,4.22,144.2,0,Retail,Mid-Market,North America,Medium
CH00007042-707b4b,email_only,0,-1.41,193.86,0,Retail,SMB,LATAM,Medium
CH00007043-6358d5,email_only,0,-7.43,84.74,0,Retail,Mid-Market,North America,Medium
CH00007044-e41930,email_only,0,-0.58,77.02,0,Finance,Mid-Market,North America,Low
CH00007045-649d01,email_only,0,-2.0,107.98,0,Manufacturing,Mid-Market,North America,Medium
CH00007046-ae5d7f,email_only,0,-3.43,169.28,0,Healthcare,Mid-Market,APAC,Low
CH00007047-2ef230,email_only,0,5.74,116.4,0,Finance,Enterprise,EMEA,Low
CH00007048-f13210,email_only,0,-0.99,107.89,0,Finance,SMB,EMEA,Medium
CH00007049-fe28ff,email_only,0,-6.04,143.75,0,Retail,Mid-Market,North America,Medium
CH00007050-4c78f4,email_only,0,-0.68,141.75,0,Finance,SMB,LATAM,Medium
CH00007051-995c9d,email_only,0,6.1,107.93,0,Retail,SMB,APAC,Medium
CH00007052-901d9a,email_only,0,-6.07,105.27,0,Technology,Mid-Market,North America,Low
CH00007053-55485d,email_only,0,3.28,73.29,0,Retail,Mid-Market,North America,Medium
CH00007054-73cb59,email_only,0,-2.71,87.73,0,Healthcare,Mid-Market,North America,High
CH00007055-a4a4ea,email_only,0,-0.49,104.08,0,Finance,Mid-Market,EMEA,Medium
CH00007056-82003c,email_only,0,-6.21,91.93,0,Finance,SMB,APAC,High
CH00007057-1cd69d,email_only,0,-6.74,121.13,0,Retail,SMB,North America,Medium
CH00007058-6b82ca,email_only,0,-5.29,98.88,0,Finance,SMB,APAC,Low
CH00007059-135c61,email_only,0,-2.31,74.78,0,Healthcare,Enterprise,APAC,High
CH00007060-d3f9e7,email_only,0,-4.97,128.64,0,Manufacturing,SMB,North America,Low
CH00007061-a32d75,email_only,0,-7.35,160.05,0,Technology,SMB,LATAM,Low
CH00007062-33d792,email_only,0,5.06,201.13,0,Retail,SMB,North America,High
CH00007063-44207b,email_only,0,-5.2,140.45,0,Technology,SMB,North America,Medium
CH00007064-bfbd35,email_only,0,-2.71,85.47,0,Technology,Mid-Market,North America,High
CH00007065-864b3a,email_only,0,-7.72,115.16,0,Technology,Mid-Market,LATAM,Medium
CH00007066-a0089c,email_only,0,3.47,125.84,0,Retail,Mid-Market,North America,Medium
CH00007067-7f551f,email_only,0,4.21,105.48,0,Healthcare,Enterprise,APAC,Low
CH00007068-31aaad,email_only,0,-0.07,182.08,0,Technology,SMB,EMEA,Low
CH00007069-b8e56d,email_only,0,5.87,168.61,0,Retail,SMB,APAC,Medium
