contact_id,variant,open_rate,click_rate,conversion_rate,unsubscribe_rate,spam_complaint_rate,day_of_week,assignment_date,industry,company_size,region,engagement_tier
C00004308-def216,control,0,0,0,0,0,4,2025-10-03,Retail,SMB,North America,Medium
C00004309-d725c4,control,1,0,0,0,0,0,2025-10-13,Finance,Enterprise,APAC,Medium
C00004310-6eb202,control,0,0,0,0,0,6,2025-10-12,Manufacturing,SMB,LATAM,Medium
C00004311-745c90,control,0,0,0,0,0,2,2025-09-24,Manufacturing,Mid-Market,LATAM,High
C00004312-4783dc,control,0,0,0,0,0,1,2025-10-14,Finance,SMB,EMEA,Medium
C00004313-a3fde8,control,0,0,0,0,0,6,2025-10-05,Finance,Mid-Market,APAC,Medium
C00004314-5fc71b,control,0,0,0,0,0,2,2025-09-17,Technology,Mid-Market,EMEA,Medium
C00004315-5669ed,control,0,0,0,0,0,5,2025-09-27,Technology,Mid-Market,EMEA,Medium
C00004316-7d1f7f,control,0,0,0,0,0,4,2025-10-10,Technology,Mid-Market,North America,High
C00004317-fdcb64,control,0,0,0,0,0,1,2025-09-23,Manufacturing,Mid-Market,EMEA,Medium
C00004318-1aa42b,control,1,0,0,0,0,2,2025-10-01,Technology,Mid-Market,North America,Medium
C00004319-6ffdc0,control,0,0,0,0,0,2,2025-09-17,Technology,Enterprise,EMEA,Low
C00004320-a03d5b,control,0,0,0,0,0,4,2025-09-26,Retail,SMB,LATAM,Low
C00004321-3a4f11,control,0,1,0,0,0,4,2025-10-03,Technology,SMB,North America,Low
C00004322-100e74,control,0,0,0,0,0,0,2025-09-29,Technology,Enterprise,North America,Medium
C00004323-e34315,control,1,0,0,0,0,5,2025-09-27,Technology,Mid-Market,APAC,Medium
C00004324-f8a48f,control,0,0,0,0,0,0,2025-09-22,Technology,SMB,LATAM,High
C00004325-f7c295,control,0,0,0,0,0,0,2025-10-06,Technology,Enterprise,APAC,Medium
C00004326-cfc746,control,0,0,0,0,0,2,2025-09-17,Retail,SMB,APAC,Low
C00004327-a39314,control,0,0,0,0,0,4,2025-09-19,Healthcare,Mid-Market,LATAM,Low
C00004328-ffbf12,control,0,0,0,0,0,3,2025-10-09,Technology,SMB,North America,Medium
C00004329-eeedef,control,1,0,0,0,0,3,2025-10-02,Technology,Enterprise,North America,Low
C00004330-b09242,control,1,0,0,0,0,0,2025-09-22,Retail,Enterprise,North America,High
C00004331-fca6c9,control,0,0,0,0,0,0,2025-10-06,Finance,SMB,EMEA,Medium
C00004332-2384c9,control,0,0,0,0,0,4,2025-09-26,Manufacturing,Enterprise,North America,High
C00004333-406eac,control,0,0,0,0,0,2,2025-10-01,Finance,Enterprise,APAC,Medium
C00004334-7c4448,control,0,0,0,0,0,0,2025-09-29,Technology,Mid-Market,EMEA,Low
C00004335-aee43c,control,0,0,0,0,0,4,2025-10-03,Finance,SMB,North America,Low
C00004336-882326,control,1,0,0,0,0,5,2025-09-20,Technology,SMB,APAC,High
C00004337-d16344,control,0,1,0,0,0,1,2025-09-30,Technology,Mid-Market,North America,Low
C00004338-1d98b0,control,1,0,0,0,0,4,2025-10-10,Technology,Mid-Market,EMEA,Low
C00004339-2d3a87,control,0,0,0,0,0,1,2025-09-30,Retail,SMB,North America,Medium
C00004340-821402,control,1,0,0,0,0,2,2025-10-08,Technology,Mid-Market,APAC,Low
C00004341-fd7ee1,control,1,0,0,0,0,0,2025-09-15,Healthcare,Enterprise,North America,Low
C00004342-7ffa8a,control,0,0,0,0,0,6,2025-09-21,Finance,Enterprise,LATAM,Medium
C00004343-7c9fe6,control,0,0,0,0,0,5,2025-10-04,Technology,Mid-Market,LATAM,High
C00004344-c7e648,control,0,0,0,0,0,0,2025-09-22,Retail,SMB,LATAM,Low
C00004345-54d237,control,0,0,0,0,0,1,2025-09-23,Retail,SMB,North America,Medium
C00004346-d5f064,control,0,0,0,0,0,0,2025-09-15,Retail,Mid-Market,EMEA,Medium
C00004347-230ebc,control,0,0,0,0,0,4,2025-09-26,Technology,Enterprise,EMEA,High
C00004348-fb5e1c,control,0,0,0,0,0,3,2025-09-25,Healthcare,Enterprise,LATAM,Medium
C00004349-44b2a1,control,1,0,0,0,0,3,2025-10-02,Healthcare,SMB,North America,Medium
C00004350-998ecf,control,0,0,0,0,0,2,2025-09-17,Technology,SMB,North America,Low
C00004351-7edd8b,control,0,0,0,0,0,4,2025-09-19,Healthcare,SMB,North America,Low
C00004352-279e53,control,1,0,0,0,0,0,2025-09-22,Retail,SMB,North America,Medium
C00004353-20db3c,control,1,0,0,0,0,5,2025-10-04,Healthcare,SMB,EMEA,Low
C00004354-495b03,control,0,0,0,0,0,6,2025-09-28,Technology,SMB,EMEA,Medium
C00004355-20e415,control,0,0,0,0,0,0,2025-09-29,Retail,Mid-Market,North America,High
C00004356-5c2293,control,0,0,0,0,0,2,2025-09-24,Technology,Mid-Market,APAC,Medium
C00004357-3a61d3,control,0,0,0,0,0,5,2025-10-11,Technology,SMB,APAC,Low
C00004358-307f38,control,0,0,0,0,0,2,2025-09-24,Technology,Mid-Market,North America,Low
C00004359-a11ebd,control,0,0,0,0,0,3,2025-10-09,Healthcare,SMB,EMEA,High
C00004360-564c0f,control,0,0,0,0,0,1,2025-09-23,Technology,Enterprise,APAC,Low
C00004361-cc3ac6,control,0,0,0,0,0,1,2025-10-07,Healthcare,SMB,North America,Low
C00004362-75bc08,control,0,0,0,0,0,6,2025-10-12,Technology,Enterprise,North America,Low
C00004363-291e7a,control,1,0,0,0,0,5,2025-10-11,Retail,SMB,EMEA,Low
C00004364-34cad6,control,1,0,0,0,0,1,2025-10-14,Retail,Mid-Market,North America,Medium
C00004365-97e207,control,0,0,0,0,0,2,2025-09-24,Finance,Mid-Market,North America,Medium
C00004366-b7afb8,control,0,0,0,0,0,2,2025-10-08,Technology,Enterprise,North America,Medium
C00004367-54d908,control,0,0,1,0,0,1,2025-09-16,Retail,Mid-Market,North America,Medium
C00004368-1ea8fc,control,0,0,0,0,0,1,2025-10-07,Technology,Mid-Market,APAC,Medium
C00004369-f92a88,control,1,0,0,0,0,2,2025-09-24,Healthcare,Mid-Market,North America,Medium
C00004370-87c2c6,control,1,0,0,0,0,6,2025-10-05,Technology,Enterprise,North America,Low
C00004371-4ed144,control,1,0,0,0,0,0,2025-10-13,Finance,Mid-Market,North America,Low
C00004372-2faeaa,control,1,0,0,0,0,3,2025-10-09,Finance,Mid-Market,North America,Medium
C00004373-2d0784,control,1,0,0,0,0,2,2025-10-01,Healthcare,SMB,APAC,High
C00004374-e02af1,control,0,0,0,0,0,5,2025-10-11,Retail,SMB,APAC,Medium
C00004375-d76524,control,0,0,0,0,0,6,2025-09-21,Technology,SMB,North America,Low
C00004376-b3dd2b,control,0,0,0,0,0,0,2025-10-06,Technology,Mid-Market,EMEA,Medium
C00004377-24aef5,control,0,0,0,0,0,1,2025-09-16,Healthcare,Mid-Market,North America,Medium
C00004378-6eaba0,control,1,0,0,0,0,4,2025-09-26,Technology,SMB,North America,High
C00004379-716b52,control,0,0,0,0,0,5,2025-10-11,Healthcare,Mid-Market,EMEA,High
C00004380-7ea6d5,control,0,0,0,0,0,0,2025-09-22,Technology,Enterprise,APAC,High
C00004381-13e0b2,control,0,0,0,0,0,6,2025-10-12,Finance,Enterprise,LATAM,Low
C00004382-eeb8b5,control,0,0,0,0,0,1,2025-09-30,Technology,Mid-Market,North America,Low
C00004383-2363f1,control,0,0,0,0,0,1,2025-10-14,Healthcare,Mid-Market,APAC,High
C00004384-ca23fc,control,0,0,0,0,0,1,2025-09-16,Healthcare,SMB,North America,Low
C00004385-900e26,control,0,0,0,0,0,4,2025-10-03,Technology,Mid-Market,EMEA,Medium
C00004386-5e5a54,control,0,0,0,0,0,5,2025-10-04,Retail,Mid-Market,North America,High
C00004387-356cfd,control,0,0,0,0,0,1,2025-09-16,Healthcare,SMB,LATAM,Medium
C00004388-3cdbe5,control,0,1,0,0,0,0,2025-10-06,Retail,SMB,EMEA,Medium
C00004389-114430,control,0,0,0,0,0,2,2025-09-24,Healthcare,SMB,EMEA,Low
C00004390-512480,control,1,0,0,0,0,5,2025-09-20,Healthcare,Mid-Market,LATAM,Medium
C00004391-2e9545,control,0,0,0,0,0,5,2025-10-04,Technology,SMB,APAC,Low
C00004392-85941b,control,1,0,0,0,0,6,2025-10-12,Healthcare,Mid-Market,APAC,Low
C00004393-255c4d,control,0,0,0,0,0,4,2025-10-03,Technology,Enterprise,EMEA,Low
C00004394-8e52ec,control,0,0,0,0,0,1,2025-09-23,Technology,SMB,North America,Low
C00004395-d16843,control,0,0,0,0,0,4,2025-09-26,Technology,SMB,North America,Medium
C00004396-11f9a5,control,0,0,0,0,0,4,2025-09-19,Healthcare,Mid-Market,APAC,Medium
C00004397-5b30a6,control,0,0,0,0,0,5,2025-10-04,Healthcare,SMB,LATAM,Medium
C00004398-2294c2,control,0,0,0,0,0,1,2025-09-16,Retail,SMB,LATAM,Medium
C00004399-a32759,control,0,0,0,0,0,4,2025-09-19,Retail,SMB,EMEA,Medium
C00004400-c0f543,control,0,1,0,0,0,2,2025-09-17,Manufacturing,SMB,APAC,Low
C00004401-c9ca0f,control,0,0,0,0,0,2,2025-10-01,Technology,SMB,EMEA,Low
C00004402-3b9b66,control,0,0,0,0,0,4,2025-09-26,Finance,Mid-Market,North America,Low
C00004403-a70634,control,0,0,0,0,0,2,2025-10-08,Retail,SMB,North America,Low
C00004404-9589ca,control,0,0,0,0,0,0,2025-09-22,Healthcare,Mid-Market,LATAM,Medium
C00004405-2d704e,control,0,0,0,0,0,1,2025-10-14,Retail,SMB,North America,Medium
C00004406-15a3db,control,0,0,0,0,0,5,2025-09-20,Healthcare,SMB,North America,Medium
C00004407-6e3f61,control,0,0,0,0,0,3,2025-10-02,Technology,Enterprise,EMEA,Low
C00004408-6c9f3e,control,1,0,0,0,0,3,2025-10-09,Technology,Mid-Market,LATAM,Low
C00004409-b1d772,control,0,0,0,0,0,0,2025-10-13,Technology,SMB,APAC,Medium
C00004410-622783,control,0,0,0,0,0,4,2025-09-19,Technology,Mid-Market,APAC,High
C00004411-85f23e,control,0,0,0,0,0,6,2025-10-05,Technology,SMB,North America,Medium
C00004412-f31bb1,control,0,0,0,0,0,5,2025-10-04,Finance,Enterprise,EMEA,Medium
C00004413-a53796,control,1,0,0,0,0,1,2025-09-23,Technology,Mid-Market,LATAM,Medium
C00004414-5a97b1,control,0,0,0,0,0,2,2025-09-24,Healthcare,SMB,North America,Low
C00004415-749687,control,0,0,0,0,0,0,2025-09-15,Manufacturing,SMB,EMEA,Medium
C00004416-2e1fc8,control,1,0,0,0,0,4,2025-10-03,Technology,SMB,EMEA,Medium
C00004417-232b09,control,0,0,0,1,0,0,2025-09-22,Manufacturing,SMB,North America,Low
C00004418-c92ff7,control,0,0,0,0,0,0,2025-09-15,Retail,Mid-Market,EMEA,Medium
C00004419-b18ed9,control,1,0,0,0,0,0,2025-10-13,Technology,Enterprise,EMEA,High
C00004420-f8d08d,control,0,0,0,0,0,5,2025-09-20,Technology,Mid-Market,APAC,Medium
C00004421-2986d7,control,0,0,0,0,0,5,2025-10-11,Technology,Enterprise,North America,Medium
C00004422-9ae3b5,control,0,0,0,0,0,0,2025-10-13,Manufacturing,SMB,LATAM,Medium
C00004423-64293c,control,0,0,0,0,0,4,2025-10-03,Technology,SMB,EMEA,Low
C00004424-eca5a2,control,0,0,0,0,0,6,2025-09-21,Healthcare,SMB,North America,High
C00004425-1249a1,control,1,0,0,0,0,0,2025-10-13,Finance,Mid-Market,APAC,Medium
C00004426-a7fe79,control,0,0,0,0,0,4,2025-09-19,Manufacturing,Enterprise,LATAM,Medium
C00004427-f33c4e,control,0,0,0,0,0,5,2025-09-20,Healthcare,Enterprise,EMEA,Low
C00004428-8bf2ca,control,0,0,0,0,0,0,2025-10-06,Retail,SMB,North America,Low
C00004429-b46457,control,0,0,0,0,0,0,2025-10-13,Healthcare,Mid-Market,North America,Medium
C00004430-4b2271,control,0,0,0,0,0,2,2025-09-17,Retail,Mid-Market,North America,Medium
C00004431-a21d26,control,0,0,0,0,0,3,2025-09-18,Healthcare,Enterprise,North America,Low
C00004432-3d84ca,control,0,0,0,0,0,5,2025-09-20,Technology,Mid-Market,North America,Medium
C00004433-40038a,control,0,0,0,0,0,1,2025-10-07,Technology,Enterprise,APAC,Medium
C00004434-5a3108,control,0,0,0,0,0,1,2025-10-07,Manufacturing,SMB,North America,Medium
C00004435-e336e9,control,0,0,0,0,0,2,2025-10-01,Technology,SMB,LATAM,Medium
C00004436-f65445,control,0,0,0,0,0,0,2025-09-29,Manufacturing,SMB,North America,Low
C00004437-cd4271,control,0,0,0,0,0,5,2025-10-11,Technology,Enterprise,EMEA,High
C00004438-69d7a6,control,1,0,0,0,0,4,2025-09-26,Technology,Mid-Market,North America,Medium
C00004439-1add93,control,0,0,0,0,0,2,2025-09-24,Technology,Mid-Market,North America,Medium
C00004440-90bed2,control,0,0,0,0,0,1,2025-09-23,Finance,Mid-Market,North America,Low
C00004441-5d2a13,control,0,0,0,0,0,2,2025-09-24,Manufacturing,SMB,North America,Low
C00004442-fd6ee1,control,0,0,0,0,0,5,2025-10-04,Retail,Mid-Market,North America,Medium
C00004443-8048e0,control,0,0,0,0,0,6,2025-09-28,Manufacturing,SMB,EMEA,Medium
C00004444-1e285d,control,1,0,0,0,0,0,2025-10-13,Finance,Enterprise,North America,High
C00004445-9a9a7b,control,1,0,0,0,0,0,2025-09-15,Finance,SMB,North America,Medium
C00004446-e71a31,control,0,0,0,0,0,0,2025-09-29,Retail,SMB,LATAM,Medium
C00004447-5da642,control,0,0,0,0,0,2,2025-10-01,Technology,Enterprise,North America,Medium
C00004448-968d47,control,1,0,0,0,0,0,2025-10-06,Finance,Enterprise,APAC,Medium
C00004449-6034cd,control,0,0,0,0,0,4,2025-09-26,Technology,SMB,North America,Medium
C00004450-5ebd06,control,0,0,0,0,0,6,2025-10-12,Technology,SMB,EMEA,Medium
C00004451-eadef9,control,0,0,0,0,0,6,2025-10-05,Healthcare,Enterprise,North America,High
C00004452-694a86,control,0,0,0,0,0,0,2025-10-06,Finance,Enterprise,North America,Low
C00004453-24049e,control,0,0,0,0,0,3,2025-09-25,Healthcare,Enterprise,North America,Medium
C00004454-858275,control,0,0,0,0,0,5,2025-09-20,Manufacturing,Mid-Market,North America,High
C00004455-f8f01e,control,0,0,0,0,0,3,2025-10-09,Manufacturing,SMB,North America,Medium
C00004456-50d406,control,0,0,0,0,0,2,2025-10-01,Finance,SMB,North America,Medium
C00004457-4f8fc9,control,0,0,0,0,0,6,2025-09-28,Finance,Mid-Market,North America,High
C00004458-cbed8e,control,0,0,0,0,0,0,2025-09-29,Retail,Mid-Market,EMEA,High
C00004459-12642e,control,0,0,0,0,0,6,2025-09-28,Technology,SMB,North America,Medium
C00004460-17ed09,control,1,0,0,0,0,5,2025-09-20,Finance,Enterprise,EMEA,Low
C00004461-919ac4,control,0,0,0,0,0,0,2025-09-29,Manufacturing,Mid-Market,North America,Medium
C00004462-1d483a,control,0,0,0,0,0,0,2025-10-06,Finance,Mid-Market,EMEA,Medium
C00004463-c25f59,control,0,0,0,0,0,1,2025-09-16,Technology,Enterprise,North America,Low
C00004464-1293bb,control,0,1,0,0,0,3,2025-09-25,Technology,SMB,North America,Medium
C00004465-1885ef,control,0,0,0,0,0,6,2025-09-28,Manufacturing,SMB,APAC,Low
C00004466-566f99,control,0,0,0,0,0,3,2025-10-02,Healthcare,Mid-Market,North America,Medium
C00004467-5a889c,control,0,0,0,0,0,1,2025-09-30,Retail,SMB,EMEA,High
C00004468-4532f7,control,1,0,0,0,0,5,2025-10-04,Manufacturing,Mid-Market,EMEA,Low
C00004469-ece1a5,control,0,1,0,0,0,2,2025-09-17,Technology,Enterprise,North America,Low
C00004470-88eaf9,control,1,0,0,0,0,3,2025-10-09,Finance,Mid-Market,North America,High
C00004471-b7289c,control,0,0,0,0,0,0,2025-09-15,Retail,Mid-Market,North America,Medium
C00004472-e165df,control,0,0,0,0,0,4,2025-10-03,Healthcare,Enterprise,North America,High
C00004473-b198ed,control,0,1,0,0,0,5,2025-09-20,Technology,Mid-Market,EMEA,Medium
C00004474-681650,control,0,0,0,0,0,4,2025-10-03,Finance,Enterprise,North America,Low
C00004475-e9afcb,control,0,0,0,0,0,6,2025-10-05,Retail,Enterprise,EMEA,Low
C00004476-89abd0,control,0,0,0,0,0,3,2025-09-25,Technology,SMB,North America,Medium
C00004477-8138e1,control,1,0,0,0,0,1,2025-10-07,Finance,SMB,North America,Medium
C00004478-db7467,control,0,0,0,0,0,4,2025-09-19,Retail,SMB,APAC,High
C00004479-968bea,control,0,0,0,0,0,6,2025-10-12,Technology,Mid-Market,North America,High
C00004480-51d42d,control,0,0,0,0,0,4,2025-09-26,Healthcare,Enterprise,EMEA,High
C00004481-b96c93,control,0,0,0,0,0,0,2025-09-29,Technology,Enterprise,EMEA,High
C00004482-a36a50,control,0,0,0,0,0,4,2025-10-10,Technology,Mid-Market,LATAM,Medium
C00004483-c1dbf9,control,0,0,0,0,0,6,2025-10-05,Healthcare,Enterprise,LATAM,High
C00004484-790683,control,0,0,0,0,0,4,2025-09-26,Retail,Mid-Market,EMEA,Medium
C00004485-ca8427,control,0,0,0,0,0,1,2025-10-07,Technology,Enterprise,North America,Low
C00004486-9914a2,control,0,0,0,0,0,1,2025-09-30,Technology,SMB,APAC,Medium
C00004487-a44e36,control,0,0,0,0,0,0,2025-09-15,Healthcare,SMB,North America,Medium
C00004488-c1504d,control,0,0,0,0,0,0,2025-10-06,Healthcare,Enterprise,LATAM,Medium
C00004489-3881ea,control,0,0,0,0,0,1,2025-09-23,Retail,Mid-Market,LATAM,Medium
C00004490-184b2f,control,0,0,0,0,0,0,2025-10-06,Finance,SMB,North America,High
C00004491-e264a6,control,0,0,0,0,0,6,2025-10-05,Retail,SMB,EMEA,Low
C00004492-252310,control,0,0,0,0,0,0,2025-09-22,Technology,SMB,EMEA,Medium
C00004493-a9f42e,control,0,0,0,0,0,2,2025-10-08,Finance,SMB,EMEA,Low
C00004494-c850e8,control,0,0,0,0,0,5,2025-10-04,Manufacturing,Mid-Market,EMEA,Medium
C00004495-aaffc2,control,0,0,0,0,0,1,2025-10-07,Retail,Mid-Market,APAC,High
C00004496-6e70f8,control,1,0,0,0,0,3,2025-09-25,Technology,Mid-Market,EMEA,Medium
C00004497-983b29,control,0,1,0,0,0,2,2025-09-24,Technology,Mid-Market,North America,Medium
C00004498-ef1d64,control,0,0,0,0,0,0,2025-09-15,Finance,Enterprise,LATAM,High
C00004499-fcb94d,control,0,0,0,0,0,1,2025-10-14,Technology,SMB,EMEA,Medium
C00004500-36139a,control,0,1,0,0,0,0,2025-09-15,Retail,SMB,North America,Medium
C00004501-daada4,control,0,0,0,0,0,0,2025-09-15,Technology,SMB,APAC,Medium
C00004502-3995e6,control,1,0,0,0,0,1,2025-10-14,Healthcare,SMB,North America,Medium
C00004503-7f509f,control,0,0,0,0,0,0,2025-09-22,Technology,SMB,EMEA,Medium
C00004504-d72dba,control,0,0,0,0,0,5,2025-10-04,Technology,SMB,North America,Low
C00004505-6427c8,control,0,0,0,0,0,3,2025-10-09,Retail,SMB,EMEA,High
C00004506-90a29c,control,0,0,0,0,0,6,2025-09-21,Healthcare,Enterprise,EMEA,High
C00004507-e34867,control,1,0,0,0,0,0,2025-09-29,Healthcare,Mid-Market,North America,Medium
C00004508-c110cf,control,1,0,0,0,0,2,2025-09-17,Technology,Mid-Market,North America,Medium
C00004509-d8211b,control,1,0,0,0,0,4,2025-10-10,Healthcare,Enterprise,North America,Medium
C00004510-7ec1fd,control,0,0,0,0,0,3,2025-10-02,Retail,SMB,North America,Medium
C00004511-5e6186,control,0,0,0,0,0,6,2025-09-21,Retail,Mid-Market,North America,High
C00004512-97caa2,control,0,0,0,0,0,2,2025-09-24,Technology,SMB,EMEA,Low
C00004513-2f4be4,control,0,0,0,0,0,2,2025-09-17,Healthcare,SMB,LATAM,High
C00004514-69ed3a,control,1,0,0,0,0,1,2025-09-16,Healthcare,SMB,LATAM,Medium
C00004515-230f45,control,0,0,0,0,0,0,2025-10-13,Retail,Mid-Market,North America,Low
C00004516-6fbc18,control,1,0,0,0,0,2,2025-09-24,Finance,Enterprise,North America,High
C00004517-fc6eab,control,1,0,0,0,0,6,2025-09-21,Technology,Enterprise,North America,Medium
C00004518-74a295,control,0,0,0,0,0,6,2025-10-05,Technology,SMB,North America,Low
C00004519-acaea1,control,0,0,0,0,0,5,2025-10-11,Technology,Mid-Market,EMEA,Low
C00004520-1ef9cc,control,0,0,0,0,0,6,2025-09-21,Healthcare,SMB,North America,Low
C00004521-897b69,control,0,0,0,0,0,1,2025-10-07,Finance,Mid-Market,North America,Medium
C00004522-fc36e3,control,0,0,0,0,0,2,2025-09-24,Finance,SMB,APAC,Low
C00004523-461e4d,control,1,0,0,0,0,0,2025-09-15,Healthcare,Enterprise,EMEA,Medium
C00004524-238535,control,0,0,0,0,0,0,2025-09-22,Technology,Enterprise,North America,High
C00004525-977771,control,0,0,0,0,0,2,2025-10-01,Technology,SMB,EMEA,Low
C00004526-51f4ab,control,1,0,0,0,0,4,2025-10-03,Retail,Enterprise,APAC,Medium
C00004527-ea1801,control,0,1,0,0,0,0,2025-09-15,Technology,Mid-Market,North America,Medium
C00004528-e7138a,control,0,0,0,0,0,1,2025-10-14,Technology,Enterprise,EMEA,Medium
C00004529-c2ce9f,control,1,0,0,0,0,0,2025-09-29,Technology,SMB,North America,High
C00004530-c86523,control,0,1,0,0,0,1,2025-09-16,Finance,Mid-Market,North America,Low
C00004531-ac9a75,control,0,0,0,0,0,6,2025-10-05,Finance,Enterprise,North America,Low
C00004532-7ee9ca,control,0,0,0,0,0,3,2025-09-18,Technology,Mid-Market,EMEA,Medium
C00004533-10a802,control,0,0,0,0,0,4,2025-09-19,Manufacturing,Mid-Market,APAC,Medium
C00004534-9d0eba,control,0,0,0,0,0,3,2025-09-18,Retail,Enterprise,LATAM,Low
C00004535-9ff7fb,control,0,1,0,0,0,1,2025-09-23,Retail,SMB,EMEA,Low
C00004536-dd81a3,control,1,0,0,0,0,2,2025-09-17,Manufacturing,Mid-Market,LATAM,High
C00004537-da1d97,control,0,0,0,0,0,6,2025-09-28,Technology,SMB,LATAM,High
C00004538-e8abba,control,1,0,0,0,0,5,2025-10-04,Technology,Enterprise,North America,Medium
C00004539-edaa5f,control,0,0,0,0,0,0,2025-10-13,Technology,Enterprise,LATAM,Medium
C00004540-83ae1b,control,1,0,0,0,0,5,2025-10-04,Technology,Mid-Market,North America,Low
C00004541-f92c64,control,0,0,0,0,0,3,2025-09-18,Healthcare,SMB,EMEA,Low
C00004542-acaf09,control,0,0,0,0,0,6,2025-09-28,Technology,Mid-Market,North America,Medium
C00004543-648b52,control,0,0,0,0,0,1,2025-09-16,Healthcare,Mid-Market,North America,Medium
C00004544-c1b2f1,control,0,0,0,0,0,0,2025-09-22,Finance,Mid-Market,LATAM,Low
C00004545-3a7739,control,0,0,0,0,0,5,2025-10-11,Retail,SMB,APAC,Medium
C00004546-1736dd,control,1,0,0,0,0,3,2025-10-02,Manufacturing,Enterprise,APAC,High
C00004547-1eafc2,control,0,0,0,0,0,4,2025-09-26,Healthcare,SMB,APAC,Medium
C00004548-17461f,control,0,0,0,0,0,6,2025-09-28,Retail,Mid-Market,APAC,Medium
C00004549-1e4319,control,0,0,0,0,0,4,2025-09-19,Technology,Enterprise,EMEA,Low
C00004550-e186b3,control,0,0,0,0,0,5,2025-09-20,Technology,Mid-Market,LATAM,High
C00004551-77b5af,control,1,0,0,0,0,4,2025-09-19,Technology,Enterprise,North America,High
C00004552-4b5955,control,1,0,0,0,0,4,2025-09-19,Finance,Enterprise,LATAM,Medium
C00004553-26c87d,control,1,1,0,0,0,3,2025-10-09,Healthcare,Enterprise,APAC,Low
C00004554-d8c5b8,control,1,0,0,0,0,4,2025-09-26,Finance,SMB,EMEA,High
C00004555-a7c631,control,1,0,0,0,0,1,2025-09-23,Finance,Mid-Market,APAC,Medium
C00004556-f257c8,control,1,0,0,0,0,0,2025-09-22,Manufacturing,Enterprise,APAC,High
C00004557-f6dbf9,control,1,0,0,0,0,2,2025-10-08,Healthcare,Enterprise,North America,Medium
C00004558-16c4c6,control,0,0,0,0,0,4,2025-10-10,Retail,Mid-Market,EMEA,Medium
C00004559-849927,control,1,0,0,0,0,5,2025-10-04,Finance,Enterprise,North America,High
C00004560-939dde,control,0,0,0,0,0,0,2025-09-15,Healthcare,Enterprise,North America,Medium
C00004561-2d3edd,control,0,0,0,0,0,0,2025-10-13,Technology,Enterprise,North America,Medium
C00004562-c42381,control,1,0,0,0,0,2,2025-09-17,Manufacturing,SMB,North America,Medium
C00004563-8e4a80,control,0,0,0,0,0,6,2025-10-05,Technology,Mid-Market,EMEA,Low
C00004564-9c0811,control,0,0,0,0,0,1,2025-10-07,Technology,SMB,North America,Low
C00004565-600154,control,0,0,0,0,0,0,2025-09-22,Technology,SMB,EMEA,Medium
C00004566-285a6e,control,0,0,0,0,0,3,2025-10-02,Retail,SMB,North America,High
C00004567-e8ecb4,control,1,0,0,0,0,5,2025-09-27,Retail,Enterprise,EMEA,Low
C00004568-5b67dc,control,0,0,0,0,0,5,2025-09-20,Finance,SMB,North America,Medium
C00004569-f5a75a,control,0,0,0,0,0,5,2025-10-04,Healthcare,SMB,North America,Medium
C00004570-203cf9,control,0,0,0,0,0,3,2025-09-25,Retail,SMB,North America,Medium
C00004571-538120,control,0,0,0,0,0,1,2025-10-14,Technology,Enterprise,APAC,Medium
C00004572-f3d437,control,1,0,0,0,0,1,2025-10-14,Technology,SMB,APAC,High
C00004573-c2e306,control,0,0,0,0,0,3,2025-10-09,Finance,Enterprise,EMEA,Low
C00004574-141ad5,control,0,0,0,0,0,1,2025-10-07,Healthcare,Mid-Market,North America,Medium
