contact_id,send_time_group,open_rate,click_rate,unsubscribe_rate,industry,company_size,region,engagement_tier
ST00012121-effd05,morning,0,0,0,Healthcare,SMB,LATAM,Medium
ST00012122-238972,morning,0,0,0,Technology,SMB,North America,Medium
ST00012123-870e53,morning,0,0,0,Technology,Mid-Market,APAC,Medium
ST00012124-7d0942,morning,0,0,0,Technology,Mid-Market,North America,Medium
ST00012125-5a2470,morning,0,0,0,Finance,SMB,LATAM,Low
ST00012126-ab707e,morning,0,0,0,Technology,SMB,North America,Medium
ST00012127-33dc4b,morning,1,0,0,Retail,SMB,APAC,Low
ST00012128-db8a96,morning,1,0,0,Retail,Mid-Market,North America,Medium
ST00012129-5ce3ce,morning,0,0,0,Healthcare,Mid-Market,APAC,High
ST00012130-5de6e5,morning,0,0,0,Technology,SMB,LATAM,Medium
ST00012131-768d28,morning,1,0,0,Retail,Mid-Market,EMEA,Medium
ST00012132-566c3e,morning,1,0,0,Retail,Mid-Market,North America,High
ST00012133-33d61d,morning,0,0,0,Technology,Enterprise,EMEA,Medium
ST00012134-4ac783,morning,1,0,0,Technology,Enterprise,LATAM,Low
ST00012135-6d3416,morning,0,0,0,Technology,SMB,LATAM,Low
ST00012136-2cd5b5,morning,0,1,0,Technology,SMB,EMEA,Medium
ST00012137-16054e,morning,0,0,0,Finance,SMB,North America,Medium
ST00012138-1a984a,morning,0,1,0,Technology,SMB,EMEA,Medium
ST00012139-e4a793,morning,0,0,0,Healthcare,SMB,EMEA,Low
ST00012140-71ba7f,morning,1,0,0,Retail,SMB,EMEA,Low
ST00012141-84201b,morning,0,0,0,Technology,Mid-Market,North America,Medium
ST00012142-af0b42,morning,0,0,0,Finance,Enterprise,North America,Medium
ST00012143-529fb5,morning,1,0,0,Retail,Mid-Market,North America,High
ST00012144-de5a7a,morning,0,0,0,Technology,Mid-Market,EMEA,Medium
ST00012145-939d5e,morning,0,0,0,Retail,Mid-Market,North America,Medium
ST00012146-d9fdf9,morning,1,0,0,Technology,Mid-Market,North America,Low
ST00012147-aa2b92,morning,0,0,0,Healthcare,SMB,LATAM,High
ST00012148-4cda35,morning,0,0,0,Technology,SMB,North America,Medium
ST00012149-b707cf,morning,1,0,0,Manufacturing,Enterprise,North America,Medium
ST00012150-46b217,morning,0,0,0,Retail,Mid-Market,North America,High
ST00012151-ef7089,morning,0,0,0,Technology,SMB,North America,Medium
ST00012152-98ac31,morning,1,0,0,Technology,Enterprise,North America,Medium
ST00012153-1e087b,morning,0,0,0,Finance,Enterprise,North America,Medium
ST00012154-3d1a08,morning,0,0,0,Retail,SMB,North America,Low
ST00012155-da1582,morning,1,0,0,Technology,Enterprise,LATAM,High
ST00012156-ebff64,morning,0,0,0,Healthcare,Mid-Market,EMEA,Low
ST00012157-d6390b,morning,0,0,0,Finance,SMB,North America,Medium
ST00012158-e9f4c3,morning,0,0,0,Manufacturing,SMB,North America,Low
ST00012159-d9a59f,morning,0,0,0,Technology,SMB,North America,Low
ST00012160-d78378,morning,0,0,0,Technology,SMB,North America,Low
ST00012161-9bfa03,morning,0,0,0,Manufacturing,SMB,North America,Low
ST00012162-e511eb,morning,0,0,0,Finance,Enterprise,EMEA,Low
ST00012163-95fd6a,morning,0,0,0,Manufacturing,Mid-Market,EMEA,High
ST00012164-16eeb3,morning,0,0,0,Manufacturing,Mid-Market,LATAM,Medium
ST00012165-934180,morning,0,0,0,Finance,Enterprise,North America,Low
ST00012166-5589b2,morning,0,0,0,Finance,Mid-Market,North America,High
ST00012167-1cdf7b,morning,0,0,0,Retail,Mid-Market,APAC,High
ST00012168-d03a76,morning,0,0,0,Manufacturing,SMB,LATAM,Medium
ST00012169-79e2da,morning,1,0,0,Healthcare,Mid-Market,LATAM,Medium
ST00012170-80be33,morning,1,0,0,Technology,SMB,North America,Medium
ST00012171-19bcf4,morning,1,0,0,Retail,Enterprise,North America,Medium
ST00012172-218f95,morning,0,0,0,Technology,Mid-Market,EMEA,Medium
ST00012173-e98b7e,morning,1,0,0,Retail,Enterprise,EMEA,Medium
ST00012174-483920,morning,0,0,0,Finance,SMB,North America,Medium
ST00012175-69b508,morning,0,0,0,Technology,SMB,North America,High
ST00012176-ef37cc,morning,1,0,0,Technology,SMB,North America,Low
ST00012177-590072,morning,0,0,0,Technology,Mid-Market,LATAM,High
ST00012178-9fcc85,morning,1,1,0,Manufacturing,SMB,North America,Low
ST00012179-53b109,morning,0,0,0,Finance,SMB,APAC,High
ST00012180-4a7781,morning,0,0,0,Healthcare,SMB,EMEA,High
ST00012181-ef6fd1,morning,0,0,0,Technology,SMB,North America,Medium
ST00012182-a65c13,morning,0,0,0,Technology,SMB,EMEA,Low
ST00012183-9e2b60,morning,0,0,0,Finance,SMB,North America,Low
ST00012184-423a40,morning,0,0,0,Technology,Mid-Market,APAC,Low
ST00012185-27e070,morning,0,0,0,Manufacturing,Mid-Market,North America,Medium
ST00012186-3999d0,morning,0,0,0,Technology,Mid-Market,North America,Low
ST00012187-c7b069,morning,1,0,0,Retail,SMB,North America,Medium
ST00012188-77de8b,morning,1,0,0,Manufacturing,Enterprise,LATAM,High
ST00012189-67a553,morning,0,0,0,Healthcare,Mid-Market,LATAM,Low
ST00012190-b0fc08,morning,0,0,0,Technology,Mid-Market,North America,Medium
ST00012191-7711f6,morning,1,0,0,Technology,Mid-Market,EMEA,Medium
ST00012192-274e7c,morning,0,0,0,Retail,Mid-Market,LATAM,Medium
ST00012193-2a1bcd,morning,1,0,0,Retail,Mid-Market,EMEA,High
ST00012194-3c92ff,morning,0,0,0,Manufacturing,Enterprise,North America,Medium
ST00012195-d74617,morning,1,1,0,Technology,Mid-Market,North America,Medium
ST00012196-eacb88,morning,0,0,0,Healthcare,SMB,EMEA,Medium
ST00012197-b15054,morning,0,0,0,Healthcare,SMB,EMEA,Low
ST00012198-e03fae,morning,0,0,0,Finance,Mid-Market,North America,Medium
ST00012199-2acbaf,morning,1,0,0,Finance,Mid-Market,North America,Medium
ST00012200-d214d8,morning,0,0,0,Healthcare,SMB,APAC,Medium
ST00012201-2d7373,morning,0,0,0,Finance,SMB,North America,High
ST00012202-84d32d,morning,1,0,0,Finance,Enterprise,North America,High
ST00012203-68d3c4,morning,0,0,0,Retail,Mid-Market,APAC,Medium
ST00012204-581bc3,morning,0,0,0,Finance,Mid-Market,North America,Medium
ST00012205-4ad51c,morning,1,0,0,Retail,SMB,North America,Low
ST00012206-315484,morning,0,0,0,Technology,Enterprise,North America,Low
ST00012207-8fbeb7,morning,0,0,0,Technology,SMB,EMEA,Medium
ST00012208-c98d0b,morning,0,0,0,Technology,SMB,North America,Low
ST00012209-21b4f1,morning,0,0,0,Finance,Mid-Market,APAC,Medium
ST00012210-76786f,morning,0,0,0,Healthcare,Mid-Market,North America,Medium
ST00012211-9e2dcd,morning,1,0,0,Healthcare,Enterprise,North America,Medium
ST00012212-4ce475,morning,0,0,0,Finance,SMB,APAC,Low
ST00012213-23cecd,morning,0,0,0,Finance,Mid-Market,EMEA,Medium
ST00012214-66c58a,morning,1,0,0,Healthcare,Enterprise,North America,Medium
ST00012215-c3ab0b,morning,0,0,0,Retail,Mid-Market,North America,High
ST00012216-529de7,morning,0,0,0,Healthcare,Enterprise,North America,Low
ST00012217-24030f,morning,0,0,0,Finance,SMB,North America,Medium
ST00012218-7b27ff,morning,1,0,0,Manufacturing,SMB,LATAM,Medium
ST00012219-9383c0,morning,0,0,0,Finance,Enterprise,LATAM,High
ST00012220-af310a,morning,1,0,0,Technology,Enterprise,LATAM,Medium
ST00012221-e50697,morning,0,0,0,Finance,Mid-Market,LATAM,Low
ST00012222-b980d8,morning,0,0,0,Retail,SMB,EMEA,Low
ST00012223-59de49,morning,0,0,0,Technology,SMB,LATAM,Medium
ST00012224-4fb6cb,morning,1,0,0,Manufacturing,Mid-Market,North America,Medium
ST00012225-b0b3eb,morning,0,0,0,Healthcare,Enterprise,North America,Low
ST00012226-56a73d,morning,0,0,0,Finance,Enterprise,EMEA,Medium
ST00012227-d45a8e,morning,0,0,0,Manufacturing,Mid-Market,EMEA,Medium
ST00012228-6f543f,morning,0,0,0,Healthcare,Mid-Market,APAC,Medium
ST00012229-d42e37,morning,1,0,0,Finance,SMB,North America,Low
ST00012230-5fb3cf,morning,0,0,0,Technology,Enterprise,EMEA,Medium
ST00012231-aea8b9,morning,0,0,0,Technology,SMB,North America,Low
ST00012232-eb2a59,morning,0,0,0,Retail,SMB,North America,High
ST00012233-b20e67,morning,1,0,0,Healthcare,SMB,LATAM,Medium
ST00012234-e20243,morning,0,0,0,Finance,Mid-Market,North America,Medium
ST00012235-e4223b,morning,0,0,0,Technology,Mid-Market,APAC,High
ST00012236-bf46b7,morning,1,0,0,Manufacturing,Mid-Market,EMEA,High
ST00012237-c2f8e2,morning,1,0,0,Healthcare,Enterprise,APAC,Medium
ST00012238-f0e022,morning,0,0,0,Healthcare,SMB,APAC,Low
ST00012239-2baf62,morning,1,0,0,Healthcare,Mid-Market,North America,Low
ST00012240-365504,morning,0,0,0,Manufacturing,Mid-Market,EMEA,Medium
ST00012241-9336f5,morning,0,0,0,Technology,SMB,EMEA,Medium
ST00012242-f78181,morning,0,0,0,Healthcare,Enterprise,North America,Low
ST00012243-c47de9,morning,0,0,0,Finance,SMB,APAC,Medium
ST00012244-edd95c,morning,0,0,0,Finance,Enterprise,EMEA,Medium
ST00012245-5a83aa,morning,0,0,1,Finance,Enterprise,North America,Medium
ST00012246-90731b,morning,0,0,0,Technology,SMB,LATAM,High
ST00012247-2c88f9,morning,0,1,0,Finance,Enterprise,North America,Medium
ST00012248-187552,morning,0,0,0,Technology,Mid-Market,North America,High
ST00012249-1f82a2,morning,0,0,0,Healthcare,SMB,North America,Low
ST00012250-4ebb64,morning,0,0,0,Technology,Enterprise,North America,Low
ST00012251-6788b5,morning,1,0,0,Retail,Mid-Market,North America,Low
ST00012252-5a43e3,morning,0,0,0,Technology,Mid-Market,North America,High
ST00012253-bf6493,morning,1,0,0,Finance,SMB,North America,Medium
ST00012254-58cc32,morning,0,0,0,Retail,Mid-Market,EMEA,Low
ST00012255-408a73,morning,1,0,0,Manufacturing,Mid-Market,APAC,Medium
ST00012256-8b91a0,morning,0,0,0,Technology,Mid-Market,North America,Medium
ST00012257-572059,morning,0,0,0,Technology,SMB,EMEA,Medium
ST00012258-418ae6,morning,0,0,0,Retail,SMB,North America,Medium
ST00012259-163143,morning,1,1,0,Technology,Mid-Market,North America,High
ST00012260-9ce298,morning,0,0,0,Finance,Mid-Market,APAC,Medium
ST00012261-7429ba,morning,1,0,0,Manufacturing,SMB,North America,Medium
ST00012262-fd57da,morning,1,0,0,Finance,SMB,EMEA,Low
ST00012263-e590d8,morning,0,0,0,Finance,Mid-Market,North America,High
ST00012264-bb2834,morning,0,0,0,Finance,SMB,EMEA,Medium
ST00012265-dc1895,morning,0,0,0,Retail,Enterprise,EMEA,Low
ST00012266-b2b21d,morning,0,0,0,Technology,SMB,EMEA,Medium
ST00012267-cccff6,morning,0,0,0,Finance,Mid-Market,North America,Low
ST00012268-a5b177,morning,1,0,0,Finance,SMB,EMEA,Low
ST00012269-a36f3d,morning,0,0,0,Finance,Mid-Market,EMEA,Medium
ST00012270-9b7284,morning,0,0,0,Finance,Enterprise,North America,Medium
ST00012271-234d4e,morning,0,0,0,Manufacturing,SMB,North America,Medium
ST00012272-a8e51d,morning,0,0,0,Finance,Mid-Market,APAC,Medium
ST00012273-1d7f4f,morning,0,0,0,Healthcare,Enterprise,North America,Medium
ST00012274-cc6fbe,morning,0,0,0,Technology,SMB,EMEA,Medium
ST00012275-2728cb,morning,0,0,0,Finance,Enterprise,North America,Medium
ST00012276-a303dd,morning,0,0,0,Technology,Mid-Market,North America,Low
ST00012277-d839dc,morning,1,0,0,Manufacturing,Enterprise,North America,Medium
ST00012278-f00f1d,morning,0,0,0,Technology,SMB,North America,Low
ST00012279-c424c9,morning,0,0,0,Healthcare,Mid-Market,North America,High
ST00012280-6b9d52,morning,1,0,0,Healthcare,Mid-Market,EMEA,Medium
ST00012281-609f68,morning,1,0,0,Retail,Enterprise,EMEA,Low
ST00012282-936147,morning,0,1,0,Finance,Mid-Market,APAC,Low
ST00012283-e8b3cf,morning,0,0,0,Healthcare,Mid-Market,APAC,Low
ST00012284-babd5f,morning,1,0,0,Technology,Enterprise,LATAM,Low
ST00012285-3dd770,morning,0,1,0,Technology,SMB,APAC,Low
ST00012286-2ef909,morning,0,0,0,Finance,Enterprise,North America,High
ST00012287-3c94b2,morning,0,0,0,Technology,Mid-Market,APAC,Medium
ST00012288-1aee41,morning,0,0,0,Retail,Enterprise,North America,Low
ST00012289-399660,morning,0,0,0,Technology,Mid-Market,EMEA,Medium
ST00012290-34bdfc,morning,0,0,0,Healthcare,Enterprise,LATAM,Low
ST00012291-871d32,morning,0,0,0,Finance,SMB,North America,Medium
ST00012292-8a50d8,morning,1,0,0,Healthcare,Mid-Market,North America,Low
ST00012293-15b62e,morning,0,0,0,Manufacturing,Enterprise,EMEA,Medium
ST00012294-d15442,morning,0,0,0,Technology,Mid-Market,North America,High
ST00012295-74c20a,morning,1,0,0,Manufacturing,Enterprise,APAC,Medium
ST00012296-d71ee5,morning,0,0,0,Healthcare,SMB,North America,Low
ST00012297-38b0d8,morning,0,0,0,Technology,Enterprise,EMEA,High
ST00012298-a868cc,morning,0,0,0,Manufacturing,Mid-Market,North America,Medium
ST00012299-a24bbf,morning,1,0,0,Healthcare,Mid-Market,APAC,Low
ST00012300-de8b15,morning,0,0,0,Healthcare,Mid-Market,EMEA,Low
ST00012301-bdcfa4,morning,1,0,0,Finance,Enterprise,North America,Medium
ST00012302-221a54,morning,0,0,0,Manufacturing,Enterprise,North America,Low
ST00012303-f6bd5e,morning,0,0,0,Technology,Mid-Market,APAC,Medium
ST00012304-9f3842,morning,0,0,0,Technology,Enterprise,EMEA,Low
ST00012305-afeff6,morning,0,0,0,Technology,Mid-Market,EMEA,Medium
ST00012306-a3c936,morning,0,0,0,Technology,SMB,North America,High
ST00012307-975b7c,morning,1,0,0,Technology,Mid-Market,APAC,Low
ST00012308-987c9c,morning,0,0,0,Technology,SMB,APAC,Medium
ST00012309-e2acb0,morning,0,0,0,Retail,SMB,North America,Low
ST00012310-bd14aa,morning,0,0,0,Healthcare,Mid-Market,North America,Medium
ST00012311-f9e960,morning,0,0,0,Retail,SMB,LATAM,Low
ST00012312-5d81bb,morning,0,0,0,Retail,Enterprise,North America,Low
ST00012313-1e63c2,morning,0,0,0,Manufacturing,Enterprise,EMEA,High
ST00012314-60f08a,morning,0,0,0,Finance,Enterprise,North America,Medium
ST00012315-fdea3e,morning,0,0,0,Finance,Mid-Market,LATAM,Medium
ST00012316-bd623a,morning,0,0,0,Retail,SMB,North America,Medium
ST00012317-8c39dd,morning,1,0,0,Finance,SMB,North America,High
ST00012318-636dd1,morning,0,0,0,Healthcare,Mid-Market,North America,Medium
ST00012319-f6a401,morning,0,0,0,Technology,SMB,North America,Low
ST00012320-da4931,morning,1,0,0,Manufacturing,Enterprise,North America,Medium
ST00012321-e07a2b,morning,0,0,0,Retail,SMB,LATAM,Low
ST00012322-517ba7,morning,0,0,0,Manufacturing,SMB,EMEA,Low
ST00012323-188aae,morning,0,0,0,Healthcare,Mid-Market,EMEA,Low
ST00012324-323fbd,morning,0,0,0,Manufacturing,Mid-Market,EMEA,Medium
ST00012325-e87972,morning,0,0,0,Finance,Mid-Market,APAC,High
ST00012326-81cde3,morning,0,0,0,Technology,SMB,LATAM,Medium
ST00012327-d7a0d2,morning,0,0,0,Retail,SMB,North America,High
ST00012328-eb07fd,morning,0,0,0,Retail,SMB,EMEA,Medium
ST00012329-523d53,morning,1,1,0,Retail,SMB,APAC,High
ST00012330-1a4efc,morning,0,0,0,Manufacturing,SMB,LATAM,Low
ST00012331-bbfa24,morning,0,0,0,Retail,Enterprise,EMEA,Medium
ST00012332-c10bcd,morning,0,0,0,Healthcare,SMB,LATAM,Low
ST00012333-f6766a,morning,1,0,0,Finance,Mid-Market,North America,Low
ST00012334-16ec83,morning,1,0,0,Finance,Mid-Market,EMEA,Low
ST00012335-f4bded,morning,0,0,0,Finance,Enterprise,North America,Medium
ST00012336-f6c876,morning,0,0,0,Healthcare,SMB,EMEA,Low
ST00012337-24d08d,morning,0,0,0,Technology,SMB,LATAM,High
ST00012338-e11ae2,morning,1,0,0,Manufacturing,Mid-Market,North America,Medium
ST00012339-2f3907,morning,1,0,0,Healthcare,SMB,EMEA,Low
ST00012340-4078c9,morning,0,0,0,Finance,SMB,EMEA,Medium
ST00012341-ff4270,morning,0,0,0,Healthcare,SMB,EMEA,Low
ST00012342-b1cb0a,morning,0,0,0,Healthcare,Mid-Market,North America,Medium
ST00012343-730320,morning,0,0,0,Healthcare,SMB,EMEA,Low
ST00012344-384820,morning,1,0,0,Manufacturing,SMB,EMEA,High
ST00012345-706394,morning,0,0,0,Technology,Mid-Market,North America,Low
ST00012346-9a7392,morning,0,0,0,Healthcare,Enterprise,APAC,High
ST00012347-d42e53,morning,0,0,0,Healthcare,Mid-Market,EMEA,High
ST00012348-401a79,morning,0,0,0,Technology,Enterprise,EMEA,Low
ST00012349-856e3d,morning,0,0,0,Technology,SMB,North America,Low
ST00012350-7377fa,morning,1,0,0,Manufacturing,SMB,LATAM,High
ST00012351-361dd3,morning,0,1,0,Retail,Enterprise,North America,High
ST00012352-130c08,morning,0,0,0,Finance,Mid-Market,EMEA,Medium
ST00012353-a55ce8,morning,1,0,0,Finance,SMB,North America,High
ST00012354-1c71ef,morning,0,0,0,Finance,Enterprise,North America,Low
ST00012355-c2f618,morning,0,0,0,Finance,SMB,North America,Medium
ST00012356-ace9a0,morning,0,0,0,Manufacturing,Enterprise,North America,High
ST00012357-828c55,morning,1,0,0,Finance,SMB,EMEA,High
ST00012358-c40fff,morning,0,0,0,Technology,SMB,EMEA,Medium
ST00012359-a82d3e,morning,1,0,0,Healthcare,Enterprise,EMEA,High
ST00012360-85b591,morning,0,0,0,Technology,Enterprise,EMEA,Medium
ST00012361-56c3a8,morning,0,1,0,Technology,Mid-Market,North America,Medium
ST00012362-cb71a3,morning,0,0,0,Manufacturing,Mid-Market,EMEA,High
ST00012363-9e1c2f,morning,1,0,0,Technology,Mid-Market,North America,Medium
ST00012364-967988,morning,0,0,0,Finance,Enterprise,EMEA,Medium
ST00012365-c9a373,morning,0,0,0,Technology,Mid-Market,EMEA,Medium
ST00012366-c6cdd2,morning,0,0,0,Retail,SMB,EMEA,Medium
ST00012367-870215,morning,0,0,0,Finance,SMB,LATAM,Medium
ST00012368-f6d80b,morning,0,0,0,Manufacturing,SMB,North America,Medium
ST00012369-dd1d62,morning,0,0,0,Technology,SMB,North America,Medium
ST00012370-116df0,morning,1,0,0,Retail,SMB,North America,Low
ST00012371-7d8cd9,morning,1,0,0,Finance,Mid-Market,North America,Medium
ST00012372-88b79b,morning,0,0,0,Healthcare,SMB,North America,Low
ST00012373-bbf688,morning,0,0,0,Finance,Mid-Market,EMEA,Medium
ST00012374-4bc1e9,morning,0,0,0,Manufacturing,Mid-Market,North America,Low
ST00012375-1ed189,morning,0,0,0,Manufacturing,Mid-Market,LATAM,Medium
ST00012376-57b4ed,morning,0,0,0,Technology,Enterprise,LATAM,Medium
ST00012377-add8b8,morning,0,0,0,Finance,Enterprise,North America,High
ST00012378-e777ea,morning,0,0,0,Retail,Mid-Market,North America,Low
ST00012379-3b7ae0,morning,0,0,0,Manufacturing,Enterprise,North America,Medium
ST00012380-64b130,morning,0,0,0,Technology,SMB,EMEA,Medium
ST00012381-4e756a,morning,0,0,0,Manufacturing,SMB,LATAM,Medium
ST00012382-43bd39,morning,0,0,0,Retail,SMB,EMEA,Medium
ST00012383-e73d1c,morning,0,0,0,Retail,Mid-Market,APAC,High
ST00012384-db966d,morning,0,0,0,Retail,Enterprise,EMEA,Medium
ST00012385-b9bb5f,morning,0,0,0,Retail,SMB,EMEA,High
ST00012386-6fb5b7,morning,0,0,0,Finance,SMB,North America,High
ST00012387-edb3cc,morning,0,0,0,Retail,SMB,North America,High
ST00012388-5da893,morning,0,0,0,Finance,Mid-Market,North America,Medium
ST00012389-1b4cd0,morning,1,0,0,Retail,Enterprise,North America,Low
ST00012390-cdf82a,morning,0,0,0,Technology,Mid-Market,North America,Medium
ST00012391-bd08df,morning,1,0,0,Healthcare,SMB,EMEA,Medium
ST00012392-6eee72,morning,0,0,0,Technology,Enterprise,North America,Medium
ST00012393-4a4418,morning,0,0,0,Healthcare,SMB,North America,High
ST00012394-e762ea,morning,1,0,0,Technology,Enterprise,APAC,High
ST00012395-55e931,morning,1,0,0,Finance,SMB,North America,Low
ST00012396-27ff7c,morning,0,0,0,Healthcare,SMB,North America,Low
ST00012397-466ebc,morning,0,0,0,Finance,Enterprise,EMEA,Medium
ST00012398-821393,morning,1,0,0,Technology,Mid-Market,North America,Medium
ST00012399-ae454b,morning,0,1,0,Manufacturing,Enterprise,North America,Medium
ST00012400-10f490,morning,0,0,0,Retail,SMB,North America,Medium
ST00012401-620d71,morning,1,0,0,Finance,Mid-Market,North America,High
ST00012402-853986,morning,1,0,0,Retail,SMB,North America,High
ST00012403-619107,morning,1,0,0,Technology,Mid-Market,North America,Medium
ST00012404-600324,morning,0,0,0,Technology,SMB,EMEA,Low
ST00012405-76d6b6,morning,0,0,0,Technology,Mid-Market,North America,High
ST00012406-d276b4,morning,1,0,0,Finance,Mid-Market,APAC,Medium
ST00012407-ca852a,morning,0,0,0,Technology,Enterprise,EMEA,High
ST00012408-48bb38,morning,0,0,0,Manufacturing,Mid-Market,EMEA,Medium
ST00012409-a9bc43,morning,0,0,1,Technology,Mid-Market,North America,Medium
ST00012410-a5a621,morning,1,0,0,Finance,Mid-Market,North America,Medium
ST00012411-a3991a,morning,0,0,0,Technology,Mid-Market,EMEA,Low
ST00012412-8969dd,morning,1,1,0,Finance,SMB,EMEA,Medium
ST00012413-2951c6,morning,0,0,0,Retail,Enterprise,North America,High
ST00012414-7dd371,morning,0,0,0,Retail,SMB,EMEA,Medium
ST00012415-9c67ec,morning,0,0,0,Finance,Enterprise,APAC,Low
ST00012416-da6e9f,morning,1,0,0,Finance,Mid-Market,APAC,High
ST00012417-a4f9b9,morning,0,0,0,Finance,SMB,LATAM,High
ST00012418-ea497c,morning,0,0,0,Healthcare,SMB,North America,Medium
ST00012419-b19e72,morning,0,0,0,Technology,Mid-Market,North America,Low
ST00012420-8a2687,morning,1,0,0,Healthcare,Mid-Market,North America,Low
ST00012421-938176,morning,0,0,0,Technology,SMB,North America,Medium
ST00012422-8cc100,morning,1,0,0,Finance,Enterprise,North America,Low
ST00012423-3287b6,morning,1,0,0,Technology,Enterprise,North America,Medium
ST00012424-36a078,morning,1,0,0,Retail,SMB,LATAM,Medium
ST00012425-21f917,morning,0,0,0,Retail,Mid-Market,EMEA,Medium
ST00012426-dc5438,morning,0,0,0,Healthcare,SMB,EMEA,Medium
ST00012427-37fb61,morning,1,0,0,Technology,Enterprise,North America,Medium
ST00012428-292ebf,morning,0,0,0,Retail,SMB,APAC,High
ST00012429-f54551,morning,0,0,0,Healthcare,Enterprise,North America,Medium
ST00012430-37452d,morning,0,0,0,Finance,Mid-Market,LATAM,Medium
ST00012431-c518e1,morning,0,0,0,Technology,SMB,North America,Medium
ST00012432-bee8b7,morning,0,0,0,Finance,Mid-Market,LATAM,High
ST00012433-326f38,morning,0,0,0,Technology,Mid-Market,LATAM,Low
ST00012434-7484fa,morning,0,0,0,Finance,Enterprise,North America,Medium
ST00012435-ef4178,morning,0,0,0,Technology,Mid-Market,North America,Medium
ST00012436-c13eeb,morning,1,0,0,Manufacturing,SMB,EMEA,Medium
ST00012437-4e37b4,morning,0,0,0,Healthcare,SMB,North America,Medium
